t_s,eps_single_pct,eps_mod_pct,sigma_on
29.513903,0.000000,5.996658,0
29.519904,0.000000,5.993060,0
29.525905,0.000000,5.989465,0
29.531906,0.000000,5.985871,0
29.537908,0.000000,5.982280,0
29.543909,0.000000,5.978691,0
29.549910,0.000000,5.975104,0
29.555911,0.000000,5.971520,0
29.561912,0.000000,5.967937,0
29.567914,0.000000,5.964357,0
29.573915,0.000000,5.960778,0
29.579916,0.000000,5.957202,0
29.585917,0.000000,5.953628,0
29.591918,0.000000,5.950057,0
29.597920,0.000000,5.946487,0
29.603921,0.000000,5.942919,0
29.609922,0.000000,5.939354,0
29.615923,0.000000,5.935791,0
29.621924,0.000000,5.932230,0
29.627926,0.000000,5.928671,0
29.633927,0.000000,5.925114,0
29.639928,0.000000,5.921559,0
29.645929,0.000000,5.918006,0
29.651930,0.000000,5.914456,0
29.657932,0.000000,5.910908,0
29.663933,0.000000,5.907362,0
29.669934,0.000000,5.903817,0
29.675935,0.000000,5.900276,0
29.681936,0.000000,5.896736,0
29.687938,0.000000,5.893198,0
29.693939,0.000000,5.889662,0
29.699940,0.000000,5.886129,0
29.705941,0.000000,5.882598,0
29.711942,0.000000,5.879068,0
29.717944,0.000000,5.875541,0
29.723945,0.000000,5.872016,0
29.729946,0.000000,5.868494,0
29.735947,0.000000,5.864973,0
29.741948,0.000000,5.861454,0
29.747950,0.000000,5.857938,0
29.753951,0.000000,5.854423,0
29.759952,0.000000,5.850911,0
29.765953,0.000000,5.847401,0
29.771954,0.000000,5.843893,0
29.777956,0.000000,5.840387,0
29.783957,0.000000,5.836883,0
29.789958,0.000000,5.833381,0
29.795959,0.000000,5.829881,0
29.801960,0.000000,5.826384,0
29.807962,0.000000,5.822888,0
29.813963,0.000000,5.819395,0
29.819964,0.000000,5.815904,0
29.825965,0.000000,5.812414,0
29.831966,0.000000,5.808927,0
29.837968,0.000000,5.805442,0
29.843969,0.000000,5.801959,0
29.849970,0.000000,5.798479,0
29.855971,0.000000,5.795000,0
29.861972,0.000000,5.791523,0
29.867974,0.000000,5.788049,0
29.873975,0.000000,5.784576,0
29.879976,0.000000,5.781106,0
29.885977,0.000000,5.777637,0
29.891978,0.000000,5.774171,0
29.897980,0.000000,5.770707,0
29.903981,0.000000,5.767245,0
29.909982,0.000000,5.763785,0
29.915983,0.000000,5.760327,0
29.921984,0.000000,5.756871,0
29.927986,0.000000,5.753417,0
29.933987,0.000000,5.749966,0
29.939988,0.000000,5.746516,0
29.945989,0.000000,5.743068,0
29.951990,0.000000,5.739623,0
29.957992,0.000000,5.736180,0
29.963993,0.000000,5.732738,0
29.969994,0.000000,5.729299,0
29.975995,0.000000,5.725862,0
29.981996,0.000000,5.722426,0
29.987998,0.000000,5.718993,0
29.993999,0.000000,5.715562,0
30.000000,0.000000,5.712133,0
