t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
4.924308,1.780903,2.801954,196.4382,201.7809,194.3961,205.6039,0
4.926976,1.780428,2.801207,196.4391,201.7804,194.3976,205.6024,0
4.929643,1.779953,2.800460,196.4401,201.7800,194.3991,205.6009,0
4.932311,1.779479,2.799713,196.4410,201.7795,194.4006,205.5994,0
4.934978,1.779004,2.798966,196.4420,201.7790,194.4021,205.5979,0
4.937646,1.778530,2.798220,196.4429,201.7785,194.4036,205.5964,0
4.940313,1.778055,2.797473,196.4439,201.7781,194.4051,205.5949,0
4.942981,1.777581,2.796727,196.4448,201.7776,194.4065,205.5935,0
4.945649,1.777107,2.795981,196.4458,201.7771,194.4080,205.5920,0
4.948316,1.776633,2.795236,196.4467,201.7766,194.4095,205.5905,0
4.950984,1.776159,2.794490,196.4477,201.7762,194.4110,205.5890,0
4.953651,1.775685,2.793745,196.4486,201.7757,194.4125,205.5875,0
4.956319,1.775212,2.793000,196.4496,201.7752,194.4140,205.5860,0
4.958986,1.774738,2.792255,196.4505,201.7747,194.4155,205.5845,0
4.961654,1.774265,2.791510,196.4515,201.7743,194.4170,205.5830,0
4.964321,1.773792,2.790765,196.4524,201.7738,194.4185,205.5815,0
4.966989,1.773318,2.790021,196.4534,201.7733,194.4200,205.5800,0
4.969657,1.772845,2.789277,196.4543,201.7728,194.4214,205.5786,0
4.972324,1.772373,2.788533,196.4553,201.7724,194.4229,205.5771,0
4.974992,1.771900,2.787789,196.4562,201.7719,194.4244,205.5756,0
4.977659,1.771427,2.787046,196.4571,201.7714,194.4259,205.5741,0
4.980327,1.770955,2.786302,196.4581,201.7710,194.4274,205.5726,0
4.982994,1.770482,2.785559,196.4590,201.7705,194.4289,205.5711,0
4.985662,1.770010,2.784816,196.4600,201.7700,194.4304,205.5696,0
4.988329,1.769538,2.784073,196.4609,201.7695,194.4319,205.5681,0
4.990997,1.769066,2.783331,196.4619,201.7691,194.4333,205.5667,0
4.993665,1.768594,2.782588,196.4628,201.7686,194.4348,205.5652,0
4.996332,1.768123,2.781846,196.4638,201.7681,194.4363,205.5637,0
4.999000,1.767651,2.781104,196.4647,201.7677,194.4378,205.5622,0
5.001667,1.767180,2.780362,196.4656,201.7672,194.4393,205.5607,0
5.004335,1.766708,2.779621,196.4666,201.7667,194.4408,205.5592,0
5.007002,1.766237,2.778879,196.4675,201.7662,194.4422,205.5578,0
5.009670,1.765766,2.778138,196.4685,201.7658,194.4437,205.5563,0
5.012337,1.765295,2.777397,196.4694,201.7653,194.4452,205.5548,0
5.015005,1.764824,2.776657,196.4704,201.7648,194.4467,205.5533,0
5.017673,1.764353,2.775916,196.4713,201.7644,194.4482,205.5518,0
5.020340,1.763883,2.775176,196.4722,201.7639,194.4496,205.5504,0
5.023008,1.763412,2.774435,196.4732,201.7634,194.4511,205.5489,0
5.025675,1.762942,2.773695,196.4741,201.7629,194.4526,205.5474,0
5.028343,1.762472,2.772956,196.4751,201.7625,194.4541,205.5459,0
5.031010,1.762002,2.772216,196.4760,201.7620,194.4556,205.5444,0
5.033678,1.761532,2.771477,196.4769,201.7615,194.4570,205.5430,0
5.036345,1.761062,2.770737,196.4779,201.7611,194.4585,205.5415,0
5.039013,1.760592,2.769998,196.4788,201.7606,194.4600,205.5400,0
5.041681,1.760123,2.769260,196.4798,201.7601,194.4615,205.5385,0
5.044348,1.759653,2.768521,196.4807,201.7597,194.4630,205.5370,0
5.047016,1.759184,2.767782,196.4816,201.7592,194.4644,205.5356,0
5.049683,1.758715,2.767044,196.4826,201.7587,194.4659,205.5341,0
5.052351,1.758245,2.766306,196.4835,201.7582,194.4674,205.5326,0
5.055018,1.757777,2.765568,196.4844,201.7578,194.4689,205.5311,0
5.057686,1.757308,2.764831,196.4854,201.7573,194.4703,205.5297,0
5.060353,1.756839,2.764093,196.4863,201.7568,194.4718,205.5282,0
5.063021,1.756370,2.763356,196.4873,201.7564,194.4733,205.5267,0
5.065689,1.755902,2.762619,196.4882,201.7559,194.4748,205.5252,0
5.068356,1.755434,2.761882,196.4891,201.7554,194.4762,205.5238,0
5.071024,1.754965,2.761146,196.4901,201.7550,194.4777,205.5223,0
5.073691,1.754497,2.760409,196.4910,201.7545,194.4792,205.5208,0
5.076359,1.754029,2.759673,196.4919,201.7540,194.4807,205.5193,0
5.079026,1.753562,2.758937,196.4929,201.7536,194.4821,205.5179,0
5.081694,1.753094,2.758201,196.4938,201.7531,194.4836,205.5164,0
5.084361,1.752626,2.757465,196.4947,201.7526,194.4851,205.5149,0
5.087029,1.752159,2.756730,196.4957,201.7522,194.4865,205.5135,0
5.089697,1.751691,2.755994,196.4966,201.7517,194.4880,205.5120,0
5.092364,1.751224,2.755259,196.4976,201.7512,194.4895,205.5105,0
5.095032,1.750757,2.754525,196.4985,201.7508,194.4910,205.5090,0
5.097699,1.750290,2.753790,196.4994,201.7503,194.4924,205.5076,0
5.100367,1.749823,2.753055,196.5004,201.7498,194.4939,205.5061,0
5.103034,1.749357,2.752321,196.5013,201.7494,194.4954,205.5046,0
5.105702,1.748890,2.751587,196.5022,201.7489,194.4968,205.5032,0
5.108369,1.748424,2.750853,196.5032,201.7484,194.4983,205.5017,0
5.111037,1.747957,2.750119,196.5041,201.7480,194.4998,205.5002,0
5.113705,1.747491,2.749386,196.5050,201.7475,194.5012,205.4988,0
5.116372,1.747025,2.748653,196.5060,201.7470,194.5027,205.4973,0
5.119040,1.746559,2.747919,196.5069,201.7466,194.5042,205.4958,0
5.121707,1.746093,2.747186,196.5078,201.7461,194.5056,205.4944,0
5.124375,1.745627,2.746454,196.5087,201.7456,194.5071,205.4929,0
5.127042,1.745162,2.745721,196.5097,201.7452,194.5086,205.4914,0
5.129710,1.744696,2.744989,196.5106,201.7447,194.5100,205.4900,0
5.132377,1.744231,2.744257,196.5115,201.7442,194.5115,205.4885,0
5.135045,1.743766,2.743525,196.5125,201.7438,194.5130,205.4870,0
5.137713,1.743301,2.742793,196.5134,201.7433,194.5144,205.4856,0
5.140380,1.742836,2.742061,196.5143,201.7428,194.5159,205.4841,0
5.143048,1.742371,2.741330,196.5153,201.7424,194.5173,205.4827,0
5.145715,1.741906,2.740599,196.5162,201.7419,194.5188,205.4812,0
5.148383,1.741442,2.739868,196.5171,201.7414,194.5203,205.4797,0
5.151050,1.740977,2.739137,196.5180,201.7410,194.5217,205.4783,0
5.153718,1.740513,2.738407,196.5190,201.7405,194.5232,205.4768,0
5.156385,1.740048,2.737676,196.5199,201.7400,194.5246,205.4754,0
5.159053,1.739584,2.736946,196.5208,201.7396,194.5261,205.4739,0
5.161721,1.739120,2.736216,196.5218,201.7391,194.5276,205.4724,0
5.164388,1.738657,2.735486,196.5227,201.7387,194.5290,205.4710,0
5.167056,1.738193,2.734757,196.5236,201.7382,194.5305,205.4695,0
5.169723,1.737729,2.734027,196.5245,201.7377,194.5319,205.4681,0
5.172391,1.737266,2.733298,196.5255,201.7373,194.5334,205.4666,0
5.175058,1.736802,2.732569,196.5264,201.7368,194.5349,205.4651,0
5.177726,1.736339,2.731840,196.5273,201.7363,194.5363,205.4637,0
5.180393,1.735876,2.731111,196.5282,201.7359,194.5378,205.4622,0
5.183061,1.735413,2.730383,196.5292,201.7354,194.5392,205.4608,0
5.185729,1.734950,2.729655,196.5301,201.7350,194.5407,205.4593,0
5.188396,1.734487,2.728927,196.5310,201.7345,194.5421,205.4579,0
5.191064,1.734025,2.728199,196.5320,201.7340,194.5436,205.4564,0
5.193731,1.733562,2.727471,196.5329,201.7336,194.5451,205.4549,0
5.196399,1.733100,2.726744,196.5338,201.7331,194.5465,205.4535,0
5.199066,1.732638,2.726016,196.5347,201.7326,194.5480,205.4520,0
5.201734,1.732175,2.725289,196.5356,201.7322,194.5494,205.4506,0
5.204401,1.731713,2.724563,196.5366,201.7317,194.5509,205.4491,0
5.207069,1.731252,2.723836,196.5375,201.7313,194.5523,205.4477,0
5.209737,1.730790,2.723109,196.5384,201.7308,194.5538,205.4462,0
5.212404,1.730328,2.722383,196.5393,201.7303,194.5552,205.4448,0
5.215072,1.729867,2.721657,196.5403,201.7299,194.5567,205.4433,0
5.217739,1.729405,2.720931,196.5412,201.7294,194.5581,205.4419,0
5.220407,1.728944,2.720205,196.5421,201.7289,194.5596,205.4404,0
5.223074,1.728483,2.719480,196.5430,201.7285,194.5610,205.4390,0
5.225742,1.728022,2.718754,196.5440,201.7280,194.5625,205.4375,0
5.228409,1.727561,2.718029,196.5449,201.7276,194.5639,205.4361,0
5.231077,1.727100,2.717304,196.5458,201.7271,194.5654,205.4346,0
5.233745,1.726640,2.716580,196.5467,201.7266,194.5668,205.4332,0
5.236412,1.726179,2.715855,196.5476,201.7262,194.5683,205.4317,0
5.239080,1.725719,2.715131,196.5486,201.7257,194.5697,205.4303,0
5.241747,1.725258,2.714406,196.5495,201.7253,194.5712,205.4288,0
5.244415,1.724798,2.713682,196.5504,201.7248,194.5726,205.4274,0
5.247082,1.724338,2.712959,196.5513,201.7243,194.5741,205.4259,0
5.249750,1.723878,2.712235,196.5522,201.7239,194.5755,205.4245,0
5.252417,1.723418,2.711512,196.5532,201.7234,194.5770,205.4230,0
5.255085,1.722959,2.710788,196.5541,201.7230,194.5784,205.4216,0
5.257753,1.722499,2.710065,196.5550,201.7225,194.5799,205.4201,0
5.260420,1.722040,2.709343,196.5559,201.7220,194.5813,205.4187,0
5.263088,1.721580,2.708620,196.5568,201.7216,194.5828,205.4172,0
5.265755,1.721121,2.707897,196.5578,201.7211,194.5842,205.4158,0
5.268423,1.720662,2.707175,196.5587,201.7207,194.5856,205.4144,0
5.271090,1.720203,2.706453,196.5596,201.7202,194.5871,205.4129,0
5.273758,1.719744,2.705731,196.5605,201.7197,194.5885,205.4115,0
5.276425,1.719286,2.705010,196.5614,201.7193,194.5900,205.4100,0
5.279093,1.718827,2.704288,196.5623,201.7188,194.5914,205.4086,0
5.281761,1.718369,2.703567,196.5633,201.7184,194.5929,205.4071,0
5.284428,1.717910,2.702846,196.5642,201.7179,194.5943,205.4057,0
5.287096,1.717452,2.702125,196.5651,201.7175,194.5958,205.4042,0
5.289763,1.716994,2.701404,196.5660,201.7170,194.5972,205.4028,0
5.292431,1.716536,2.700684,196.5669,201.7165,194.5986,205.4014,0
5.295098,1.716078,2.699963,196.5678,201.7161,194.6001,205.3999,0
5.297766,1.715621,2.699243,196.5688,201.7156,194.6015,205.3985,0
5.300433,1.715163,2.698523,196.5697,201.7152,194.6030,205.3970,0
5.303101,1.714706,2.697803,196.5706,201.7147,194.6044,205.3956,0
5.305769,1.714248,2.697084,196.5715,201.7142,194.6058,205.3942,0
5.308436,1.713791,2.696365,196.5724,201.7138,194.6073,205.3927,0
5.311104,1.713334,2.695645,196.5733,201.7133,194.6087,205.3913,0
5.313771,1.712877,2.694926,196.5742,201.7129,194.6101,205.3899,0
5.316439,1.712420,2.694208,196.5752,201.7124,194.6116,205.3884,0
5.319106,1.711963,2.693489,196.5761,201.7120,194.6130,205.3870,0
5.321774,1.711507,2.692771,196.5770,201.7115,194.6145,205.3855,0
5.324441,1.711050,2.692052,196.5779,201.7111,194.6159,205.3841,0
5.327109,1.710594,2.691334,196.5788,201.7106,194.6173,205.3827,0
5.329777,1.710138,2.690617,196.5797,201.7101,194.6188,205.3812,0
5.332444,1.709681,2.689899,196.5806,201.7097,194.6202,205.3798,0
5.335112,1.709225,2.689181,196.5815,201.7092,194.6216,205.3784,0
5.337779,1.708770,2.688464,196.5825,201.7088,194.6231,205.3769,0
5.340447,1.708314,2.687747,196.5834,201.7083,194.6245,205.3755,0
5.343114,1.707858,2.687030,196.5843,201.7079,194.6259,205.3741,0
5.345782,1.707403,2.686314,196.5852,201.7074,194.6274,205.3726,0
5.348449,1.706947,2.685597,196.5861,201.7069,194.6288,205.3712,0
5.351117,1.706492,2.684881,196.5870,201.7065,194.6302,205.3698,0
5.353785,1.706037,2.684165,196.5879,201.7060,194.6317,205.3683,0
5.356452,1.705582,2.683449,196.5888,201.7056,194.6331,205.3669,0
5.359120,1.705127,2.682733,196.5897,201.7051,194.6345,205.3655,0
5.361787,1.704672,2.682017,196.5907,201.7047,194.6360,205.3640,0
5.364455,1.704217,2.681302,196.5916,201.7042,194.6374,205.3626,0
5.367122,1.703763,2.680587,196.5925,201.7038,194.6388,205.3612,0
5.369790,1.703308,2.679872,196.5934,201.7033,194.6403,205.3597,0
5.372457,1.702854,2.679157,196.5943,201.7029,194.6417,205.3583,0
5.375125,1.702400,2.678443,196.5952,201.7024,194.6431,205.3569,0
5.377793,1.701946,2.677728,196.5961,201.7019,194.6445,205.3555,0
5.380460,1.701492,2.677014,196.5970,201.7015,194.6460,205.3540,0
5.383128,1.701038,2.676300,196.5979,201.7010,194.6474,205.3526,0
5.385795,1.700584,2.675586,196.5988,201.7006,194.6488,205.3512,0
5.388463,1.700131,2.674873,196.5997,201.7001,194.6503,205.3497,0
5.391130,1.699677,2.674159,196.6006,201.6997,194.6517,205.3483,0
5.393798,1.699224,2.673446,196.6016,201.6992,194.6531,205.3469,0
5.396465,1.698771,2.672733,196.6025,201.6988,194.6545,205.3455,0
5.399133,1.698318,2.672020,196.6034,201.6983,194.6560,205.3440,0
5.401801,1.697865,2.671307,196.6043,201.6979,194.6574,205.3426,0
5.404468,1.697412,2.670595,196.6052,201.6974,194.6588,205.3412,0
5.407136,1.696959,2.669882,196.6061,201.6970,194.6602,205.3398,0
5.409803,1.696507,2.669170,196.6070,201.6965,194.6617,205.3383,0
5.412471,1.696054,2.668458,196.6079,201.6961,194.6631,205.3369,0
5.415138,1.695602,2.667747,196.6088,201.6956,194.6645,205.3355,0
5.417806,1.695149,2.667035,196.6097,201.6951,194.6659,205.3341,0
5.420473,1.694697,2.666324,196.6106,201.6947,194.6674,205.3326,0
5.423141,1.694245,2.665613,196.6115,201.6942,194.6688,205.3312,0
5.425809,1.693793,2.664902,196.6124,201.6938,194.6702,205.3298,0
5.428476,1.693342,2.664191,196.6133,201.6933,194.6716,205.3284,0
5.431144,1.692890,2.663480,196.6142,201.6929,194.6730,205.3270,0
5.433811,1.692438,2.662770,196.6151,201.6924,194.6745,205.3255,0
5.436479,1.691987,2.662060,196.6160,201.6920,194.6759,205.3241,0
5.439146,1.691536,2.661350,196.6169,201.6915,194.6773,205.3227,0
5.441814,1.691085,2.660640,196.6178,201.6911,194.6787,205.3213,0
5.444481,1.690634,2.659930,196.6187,201.6906,194.6801,205.3199,0
5.447149,1.690183,2.659221,196.6196,201.6902,194.6816,205.3184,0
5.449817,1.689732,2.658511,196.6205,201.6897,194.6830,205.3170,0
5.452484,1.689281,2.657802,196.6214,201.6893,194.6844,205.3156,0
5.455152,1.688831,2.657093,196.6223,201.6888,194.6858,205.3142,0
5.457819,1.688380,2.656385,196.6232,201.6884,194.6872,205.3128,0
5.460487,1.687930,2.655676,196.6241,201.6879,194.6886,205.3114,0
5.463154,1.687480,2.654968,196.6250,201.6875,194.6901,205.3099,0
5.465822,1.687030,2.654260,196.6259,201.6870,194.6915,205.3085,0
5.468489,1.686580,2.653552,196.6268,201.6866,194.6929,205.3071,0
5.471157,1.686130,2.652844,196.6277,201.6861,194.6943,205.3057,0
5.473825,1.685680,2.652137,196.6286,201.6857,194.6957,205.3043,0
5.476492,1.685230,2.651429,196.6295,201.6852,194.6971,205.3029,0
5.479160,1.684781,2.650722,196.6304,201.6848,194.6986,205.3014,0
5.481827,1.684332,2.650015,196.6313,201.6843,194.7000,205.3000,0
5.484495,1.683882,2.649308,196.6322,201.6839,194.7014,205.2986,0
5.487162,1.683433,2.648602,196.6331,201.6834,194.7028,205.2972,0
5.489830,1.682984,2.647895,196.6340,201.6830,194.7042,205.2958,0
5.492497,1.682535,2.647189,196.6349,201.6825,194.7056,205.2944,0
5.495165,1.682087,2.646483,196.6358,201.6821,194.7070,205.2930,0
5.497833,1.681638,2.645777,196.6367,201.6816,194.7084,205.2916,0
5.500500,1.681189,2.645071,196.6376,201.6812,194.7099,205.2901,0
5.503168,1.680741,2.644366,196.6385,201.6807,194.7113,205.2887,0
5.505835,1.680293,2.643660,196.6394,201.6803,194.7127,205.2873,0
5.508503,1.679844,2.642955,196.6403,201.6798,194.7141,205.2859,0
5.511170,1.679396,2.642250,196.6412,201.6794,194.7155,205.2845,0
5.513838,1.678949,2.641546,196.6421,201.6789,194.7169,205.2831,0
5.516506,1.678501,2.640841,196.6430,201.6785,194.7183,205.2817,0
5.519173,1.678053,2.640137,196.6439,201.6781,194.7197,205.2803,0
5.521841,1.677605,2.639433,196.6448,201.6776,194.7211,205.2789,0
5.524508,1.677158,2.638729,196.6457,201.6772,194.7225,205.2775,0
5.527176,1.676711,2.638025,196.6466,201.6767,194.7240,205.2760,0
5.529843,1.676263,2.637321,196.6475,201.6763,194.7254,205.2746,0
5.532511,1.675816,2.636618,196.6484,201.6758,194.7268,205.2732,0
5.535178,1.675369,2.635914,196.6493,201.6754,194.7282,205.2718,0
5.537846,1.674923,2.635211,196.6502,201.6749,194.7296,205.2704,0
5.540514,1.674476,2.634509,196.6510,201.6745,194.7310,205.2690,0
5.543181,1.674029,2.633806,196.6519,201.6740,194.7324,205.2676,0
5.545849,1.673583,2.633103,196.6528,201.6736,194.7338,205.2662,0
5.548516,1.673136,2.632401,196.6537,201.6731,194.7352,205.2648,0
5.551184,1.672690,2.631699,196.6546,201.6727,194.7366,205.2634,0
5.553851,1.672244,2.630997,196.6555,201.6722,194.7380,205.2620,0
5.556519,1.671798,2.630295,196.6564,201.6718,194.7394,205.2606,0
5.559186,1.671352,2.629594,196.6573,201.6714,194.7408,205.2592,0
5.561854,1.670906,2.628892,196.6582,201.6709,194.7422,205.2578,0
5.564522,1.670461,2.628191,196.6591,201.6705,194.7436,205.2564,0
5.567189,1.670015,2.627490,196.6600,201.6700,194.7450,205.2550,0
5.569857,1.669570,2.626789,196.6609,201.6696,194.7464,205.2536,0
5.572524,1.669124,2.626089,196.6618,201.6691,194.7478,205.2522,0
5.575192,1.668679,2.625388,196.6626,201.6687,194.7492,205.2508,0
5.577859,1.668234,2.624688,196.6635,201.6682,194.7506,205.2494,0
5.580527,1.667789,2.623988,196.6644,201.6678,194.7520,205.2480,0
5.583194,1.667344,2.623288,196.6653,201.6673,194.7534,205.2466,0
5.585862,1.666899,2.622589,196.6662,201.6669,194.7548,205.2452,0
5.588530,1.666455,2.621889,196.6671,201.6665,194.7562,205.2438,0
5.591197,1.666010,2.621190,196.6680,201.6660,194.7576,205.2424,0
5.593865,1.665566,2.620491,196.6689,201.6656,194.7590,205.2410,0
5.596532,1.665122,2.619792,196.6698,201.6651,194.7604,205.2396,0
5.599200,1.664678,2.619093,196.6706,201.6647,194.7618,205.2382,0
5.601867,1.664234,2.618394,196.6715,201.6642,194.7632,205.2368,0
5.604535,1.663790,2.617696,196.6724,201.6638,194.7646,205.2354,0
5.607202,1.663346,2.616998,196.6733,201.6633,194.7660,205.2340,0
5.609870,1.662902,2.616300,196.6742,201.6629,194.7674,205.2326,0
5.612538,1.662459,2.615602,196.6751,201.6625,194.7688,205.2312,0
5.615205,1.662015,2.614904,196.6760,201.6620,194.7702,205.2298,0
5.617873,1.661572,2.614207,196.6769,201.6616,194.7716,205.2284,0
5.620540,1.661129,2.613510,196.6777,201.6611,194.7730,205.2270,0
5.623208,1.660686,2.612813,196.6786,201.6607,194.7744,205.2256,0
5.625875,1.660243,2.612116,196.6795,201.6602,194.7758,205.2242,0
5.628543,1.659800,2.611419,196.6804,201.6598,194.7772,205.2228,0
5.631210,1.659357,2.610722,196.6813,201.6594,194.7786,205.2214,0
5.633878,1.658915,2.610026,196.6822,201.6589,194.7799,205.2201,0
5.636546,1.658472,2.609330,196.6831,201.6585,194.7813,205.2187,0
5.639213,1.658030,2.608634,196.6839,201.6580,194.7827,205.2173,0
5.641881,1.657588,2.607938,196.6848,201.6576,194.7841,205.2159,0
5.644548,1.657146,2.607243,196.6857,201.6571,194.7855,205.2145,0
5.647216,1.656704,2.606547,196.6866,201.6567,194.7869,205.2131,0
5.649883,1.656262,2.605852,196.6875,201.6563,194.7883,205.2117,0
5.652551,1.655820,2.605157,196.6884,201.6558,194.7897,205.2103,0
5.655218,1.655378,2.604462,196.6892,201.6554,194.7911,205.2089,0
5.657886,1.654937,2.603767,196.6901,201.6549,194.7925,205.2075,0
5.660554,1.654496,2.603073,196.6910,201.6545,194.7939,205.2061,0
5.663221,1.654054,2.602379,196.6919,201.6541,194.7952,205.2048,0
5.665889,1.653613,2.601685,196.6928,201.6536,194.7966,205.2034,0
5.668556,1.653172,2.600991,196.6937,201.6532,194.7980,205.2020,0
5.671224,1.652731,2.600297,196.6945,201.6527,194.7994,205.2006,0
5.673891,1.652290,2.599603,196.6954,201.6523,194.8008,205.1992,0
5.676559,1.651850,2.598910,196.6963,201.6518,194.8022,205.1978,0
5.679226,1.651409,2.598217,196.6972,201.6514,194.8036,205.1964,0
5.681894,1.650969,2.597524,196.6981,201.6510,194.8050,205.1950,0
5.684562,1.650528,2.596831,196.6989,201.6505,194.8063,205.1937,0
5.687229,1.650088,2.596138,196.6998,201.6501,194.8077,205.1923,0
5.689897,1.649648,2.595446,196.7007,201.6496,194.8091,205.1909,0
5.692564,1.649208,2.594754,196.7016,201.6492,194.8105,205.1895,0
5.695232,1.648768,2.594062,196.7025,201.6488,194.8119,205.1881,0
5.697899,1.648328,2.593370,196.7033,201.6483,194.8133,205.1867,0
5.700567,1.647889,2.592678,196.7042,201.6479,194.8146,205.1854,0
5.703234,1.647449,2.591987,196.7051,201.6474,194.8160,205.1840,0
5.705902,1.647010,2.591295,196.7060,201.6470,194.8174,205.1826,0
5.708570,1.646570,2.590604,196.7069,201.6466,194.8188,205.1812,0
5.711237,1.646131,2.589913,196.7077,201.6461,194.8202,205.1798,0
5.713905,1.645692,2.589222,196.7086,201.6457,194.8216,205.1784,0
5.716572,1.645253,2.588532,196.7095,201.6453,194.8229,205.1771,0
5.719240,1.644814,2.587841,196.7104,201.6448,194.8243,205.1757,0
5.721907,1.644376,2.587151,196.7112,201.6444,194.8257,205.1743,0
5.724575,1.643937,2.586461,196.7121,201.6439,194.8271,205.1729,0
5.727242,1.643499,2.585771,196.7130,201.6435,194.8285,205.1715,0
5.729910,1.643060,2.585081,196.7139,201.6431,194.8298,205.1702,0
5.732578,1.642622,2.584392,196.7148,201.6426,194.8312,205.1688,0
5.735245,1.642184,2.583703,196.7156,201.6422,194.8326,205.1674,0
5.737913,1.641746,2.583014,196.7165,201.6417,194.8340,205.1660,0
5.740580,1.641308,2.582325,196.7174,201.6413,194.8354,205.1646,0
5.743248,1.640870,2.581636,196.7183,201.6409,194.8367,205.1633,0
5.745915,1.640433,2.580947,196.7191,201.6404,194.8381,205.1619,0
5.748583,1.639995,2.580259,196.7200,201.6400,194.8395,205.1605,0
5.751250,1.639558,2.579571,196.7209,201.6396,194.8409,205.1591,0
5.753918,1.639120,2.578883,196.7218,201.6391,194.8422,205.1578,0
5.756586,1.638683,2.578195,196.7226,201.6387,194.8436,205.1564,0
5.759253,1.638246,2.577507,196.7235,201.6382,194.8450,205.1550,0
5.761921,1.637809,2.576820,196.7244,201.6378,194.8464,205.1536,0
5.764588,1.637372,2.576132,196.7253,201.6374,194.8477,205.1523,0
5.767256,1.636936,2.575445,196.7261,201.6369,194.8491,205.1509,0
